0,1,2,3,4,5,6,7,8,9
0.99696356,0.0,3.2484531e-06,2.682209e-07,2.115965e-06,7.480383e-06,3.2126904e-05,2.3841858e-07,0.00017884374,3.4034252e-05
0.9963913,0.0,4.634261e-05,1.4603138e-06,0.0,3.1620264e-05,6.490946e-05,0.00031796098,2.7000904e-05,0.00013959408
0.0055162907,0.00014573336,0.003858298,0.0018119216,0.87411195,0.98928475,0.010697871,4.3988228e-05,0.00013831258,0.00017625093
1.2844801e-05,0.020234019,2.4914742e-05,0.99872065,0.07932532,0.04141718,0.86711943,0.00029438734,1.0997057e-05,0.00024971366
0.00074982643,4.172325e-07,9.447336e-06,0.9986209,0.00022020936,4.9471855e-06,5.9902668e-05,9.030104e-06,9.9897385e-05,1.0192394e-05
0.99882525,0.0,7.122755e-06,0.0,0.0,4.887581e-06,8.1539154e-05,4.0858984e-05,5.00679e-06,1.21593475e-05
0.00058862567,0.0,2.3543835e-06,0.00012096763,6.5267086e-06,5.364418e-07,0.00087302923,0.0,0.9962208,1.1026859e-05
0.00021159649,5.9604645e-08,5.4121017e-05,0.99687326,0.9551189,2.8908253e-05,0.0010062158,2.9802322e-08,0.00029745698,3.3676624e-06
0.00012224913,4.172325e-07,3.963709e-06,0.58573604,0.00017344952,9.23872e-07,4.2289495e-05,0.0,0.99495006,2.592802e-06
9.62913e-05,1.7285347e-06,1.5795231e-06,7.4356794e-05,6.2584877e-07,0.0014227629,0.9976701,1.1920929e-05,0.00086930394,0.00068843365
0.00069218874,2.9802322e-08,0.46841043,6.824732e-05,3.9994717e-05,0.0021896064,0.061127424,7.7188015e-06,0.98633295,0.00016406178
0.0051193237,0.0,4.8041344e-05,6.0528517e-05,2.9802322e-07,2.7120113e-06,0.00019001961,8.940697e-08,0.9853252,3.7550926e-06
8.225441e-06,0.8211499,0.0034858286,0.9967524,1.2218952e-06,0.0021406114,0.0068980157,5.8412552e-05,0.5787237,1.8775463e-06
0.00096076727,0.83618474,0.01595828,0.0002912581,8.672476e-06,0.00048604608,0.0012159944,0.008493513,0.0016749501,0.1085805
0.22378463,0.0,8.6307526e-05,9.700656e-05,0.0,8.046627e-06,0.0007624924,5.543232e-06,0.91789806,4.5895576e-06
0.4718757,0.10713062,0.005895734,0.0014747381,4.261732e-06,0.0020433664,0.003931999,0.0024872422,0.122796714,0.00564003
3.284216e-05,9.894371e-06,6.0498714e-06,0.9996684,1.3738871e-05,2.5629997e-06,0.0003183484,3.874302e-07,0.8921026,1.3113022e-06
0.99892986,0.0,3.0398369e-06,0.0,0.0,1.758337e-06,3.6001205e-05,4.7683716e-07,2.0980835e-05,9.328127e-06
0.00053596497,0.020454973,0.2372329,0.0071612597,0.10188833,0.0065729916,0.83665574,2.4735928e-05,0.4321182,0.0003477037
6.094575e-05,4.0590763e-05,3.2693148e-05,0.0012725592,3.7252903e-06,0.0037015975,0.9701657,2.4616718e-05,0.88669914,0.00014513731
0.9978739,0.0,2.9146671e-05,2.3841858e-07,2.0861626e-07,2.9861927e-05,0.00010198355,1.5377998e-05,1.6510487e-05,1.9550323e-05
0.009577304,1.6123056e-05,0.9954453,0.022975683,0.00018078089,5.5998564e-05,0.00043118,0.00060355663,0.00024670362,0.00031927228
0.9987538,0.0,1.2814999e-06,0.0,6.854534e-07,6.854534e-07,3.5375357e-05,5.9604645e-08,5.841255e-06,3.0100346e-06
0.009923935,0.0,0.00058189034,0.00026205182,5.662441e-07,2.8312206e-06,0.0019677877,6.2584877e-07,0.98883724,1.1563301e-05
0.014995903,0.0,0.00012803078,8.8989735e-05,6.2584877e-07,2.0563602e-06,0.0002619326,5.364418e-07,0.983886,6.464124e-05
0.00014835596,0.005097538,0.7680484,0.029010057,0.013380557,0.971686,0.012352765,0.0018805265,0.04752162,0.00022503734
0.0017409027,0.0055039227,0.00033900142,0.0014619231,0.00092998147,0.011713743,0.8746164,6.943941e-05,0.00034102798,0.0015154779
0.99664795,0.0,3.0010939e-05,1.1622906e-06,0.0,1.5586615e-05,0.00010621548,0.00035241246,2.8848648e-05,2.7865171e-05
0.0043595135,1.937151e-06,8.9854e-05,1.54078e-05,0.0,7.5399876e-06,9.655952e-06,0.98647755,0.0009562373,0.0008483827
9.387732e-06,0.9924109,0.00031492114,0.0058479905,3.5762787e-07,0.0030238032,0.0036264062,4.044175e-05,0.970891,0.0007118881
0.00026029348,4.708767e-06,1.0728836e-06,2.387166e-05,3.8444996e-06,0.0010966063,0.9980891,3.8444996e-06,0.00029307604,0.00049230456
6.1273575e-05,1.7225742e-05,6.3180923e-06,5.4210424e-05,6.2584877e-07,0.001157403,0.997777,1.7106533e-05,0.024218261,0.0006365478
0.0033794343,3.5762787e-07,9.834766e-07,2.2947788e-06,6.67572e-06,0.00022926927,0.99683344,2.026558e-06,1.603365e-05,0.00014480948
0.00061291456,5.9604645e-08,7.301569e-06,0.99842596,0.01459536,6.467104e-06,0.00022831559,2.5331974e-06,3.4570694e-06,7.301569e-06
0.97980475,0.0,2.8014183e-06,2.4437904e-06,6.854534e-07,1.5199184e-06,0.00014132261,8.940697e-08,0.019017428,5.90086e-06
0.99934655,0.0,7.4505806e-07,0.0,0.0,7.748604e-07,3.170967e-05,8.940697e-08,4.5597553e-06,2.0861626e-06
0.9920923,0.0,9.071827e-05,8.6426735e-07,0.0,0.00021019578,0.0007484853,3.0100346e-06,0.0040938556,3.0606985e-05
0.99887335,0.0,1.013279e-06,0.0,5.662441e-07,1.1622906e-06,2.4527311e-05,2.9802322e-08,1.052022e-05,7.1525574e-06
0.99896,0.0,4.7683716e-06,0.0,1.1920929e-07,5.453825e-06,6.788969e-05,3.2782555e-07,1.4305115e-05,8.7320805e-06
8.5771084e-05,0.0,1.7404556e-05,0.000114798546,1.1920929e-07,3.0696392e-06,0.00019970536,2.9802322e-07,0.99882954,2.1457672e-06
0.001653254,6.735325e-06,0.9092227,0.0012089908,0.0023941398,0.00032138824,0.0011430085,0.004676163,0.7022496,0.13822597
0.9951282,0.0,5.2452087e-06,7.748604e-07,5.066395e-07,1.8686056e-05,0.00025218725,1.4901161e-07,0.0028857589,5.3942204e-06
0.00011467934,5.9604645e-08,0.010963917,1.4424324e-05,1.6391277e-06,0.9972292,0.015684903,3.361702e-05,0.0347189,4.017353e-05
1.4483929e-05,0.99173135,0.00045242906,0.0036368966,1.4901161e-07,0.0018458962,0.0023524463,6.994605e-05,0.9608485,0.0008880794
0.0012678504,0.0,1.0758638e-05,3.0994415e-05,5.9604645e-08,5.2154064e-06,0.00031390786,1.8179417e-06,0.99522346,2.9951334e-05
0.0059715807,3.5762787e-07,6.80089e-05,8.910894e-06,0.0,1.7851591e-05,0.00020629168,0.9879669,0.02153331,0.0024778843
0.16344774,0.0,0.004598558,1.2755394e-05,9.23872e-07,1.5199184e-05,0.0012519658,2.592802e-06,0.87897384,0.00047582388
0.017172128,3.516674e-06,0.006863922,0.0011122823,4.172325e-07,9.378791e-05,0.0039785802,0.00127092,0.96984226,0.00053575635
0.00018247962,0.9413305,0.0032510757,0.00043040514,6.753206e-05,0.0013251603,0.011802942,0.00016731024,0.24574402,0.014857054
0.9991921,0.0,3.2782555e-07,0.0,0.0,2.3841858e-07,2.6077032e-05,2.9802322e-08,1.0937452e-05,2.5629997e-06
6.726384e-05,1.385808e-05,0.005676061,0.00079745054,0.00021353364,0.9963495,0.02844876,0.00049361587,0.05724737,0.00077566504
0.00054481626,0.9364939,0.004383862,0.0002117753,0.002594471,0.0044586062,0.013811082,4.7147274e-05,0.010639101,0.0147096515
0.00010293722,3.7312508e-05,0.026039064,0.0014095902,0.0007291436,0.9978101,0.037490964,0.00011590123,0.75060964,0.00017359853
0.38096264,1.4901161e-07,6.41346e-05,0.00017932057,0.0,6.28829e-06,0.00024855137,0.00056540966,0.82810885,0.002009064
0.99619794,0.0,3.8444996e-06,5.9604645e-08,2.5331974e-06,4.8577785e-06,4.2408705e-05,1.4901161e-07,0.0003386438,4.711747e-05
0.0005700886,0.97419673,0.0127773285,0.004059106,6.482005e-05,0.0062044263,0.007379979,0.0005759597,0.050292015,0.008826554
0.9771459,0.0,0.00014227629,1.4901161e-06,5.9604645e-08,3.5077333e-05,0.00047004223,1.5676022e-05,0.097295105,0.00030127168
4.7057867e-05,0.9852075,0.0024534166,0.002012819,3.144145e-05,0.0065035224,0.0057611763,0.00057438016,0.0018586218,0.005344987
0.99421865,0.0,0.00017291307,0.00010749698,2.9802322e-08,0.0011479259,0.00045651197,0.00020217896,0.0020937026,1.6361475e-05
0.0009753704,0.90399086,0.0016746223,3.5464764e-05,2.5063753e-05,0.0007272959,0.0027418435,0.002624154,0.02432537,0.29639435
0.99938023,0.0,2.0563602e-06,0.0,0.0,6.854534e-07,5.3346157e-05,2.3841858e-07,4.827976e-06,1.4603138e-06
0.00013500452,4.172325e-07,0.01845628,3.5107136e-05,1.9073486e-06,0.9972142,0.016132832,9.7602606e-05,0.19300476,4.708767e-05
0.00043287873,0.0005072355,0.0033575594,0.05382788,0.7091986,0.9962609,0.021770239,4.3988228e-05,7.215142e-05,0.0001270771
0.115097255,0.0,5.5223703e-05,2.0861626e-07,0.0001142323,5.066395e-07,6.9499016e-05,4.172325e-07,0.15643367,0.68500614
0.1774506,7.122755e-06,0.001467973,3.582239e-05,1.0669231e-05,2.5331974e-05,0.0015292466,0.001008898,0.5317934,0.52068925
0.99636555,0.0,4.5865774e-05,1.7881393e-06,3.5762787e-07,4.4196844e-05,9.196997e-05,1.7344952e-05,6.747246e-05,2.6673079e-05
0.99841,0.0,1.22487545e-05,2.0861626e-07,0.0,1.9520521e-05,0.00015327334,3.388524e-05,5.0753355e-05,1.1920929e-06
0.00014489889,4.6491623e-05,0.021039873,0.02239278,0.025824517,0.00020202994,0.0032681525,2.9802322e-07,0.99454284,3.874302e-05
0.029073983,2.3245811e-06,0.002745062,0.0021143258,0.0,0.0016365945,0.007972419,0.6161242,0.14747083,0.023255885
0.001506716,5.9604645e-08,4.5090914e-05,2.0861626e-06,0.0,9.536743e-07,1.5050173e-05,0.99368095,1.579523e-05,9.8496675e-05
0.24133092,0.0,0.00016534328,0.0002811551,1.1026859e-06,2.115965e-06,0.00018262863,9.5665455e-06,0.9284704,0.0012220144
0.99830925,0.0,4.8577785e-06,2.9802322e-08,0.0,5.1259995e-06,6.404519e-05,1.1026859e-06,5.2928925e-05,8.165836e-06
0.00026667118,3.4570694e-05,3.7014484e-05,0.9993051,9.089708e-06,1.3589859e-05,0.00036910176,7.432699e-05,0.0015388131,2.3156404e-05
