0,1,2,3,4,5,6,7,8,9
0.9903593,0.0,6.2584877e-07,1.1622906e-06,8.940697e-08,0.000939697,0.0007033348,1.3411045e-06,0.001195997,0.0022649765
0.9805596,0.0,4.7683716e-07,8.6426735e-07,0.0,0.00011956692,0.00032675266,0.008094579,1.0579824e-05,0.0009261966
1.6093254e-06,5.066395e-07,0.0027083158,0.0010218024,0.9861521,0.9999882,0.0032058358,2.2053719e-06,0.0026464164,4.4107437e-06
0.0,1.0311604e-05,1.1920929e-07,0.99999595,1.7881393e-07,0.0015713573,0.91862607,2.9802322e-08,2.4110079e-05,6.2584877e-07
0.00034928322,0.0,7.4505806e-07,0.999974,1.1920929e-07,0.00050988793,0.0005481243,1.4901161e-07,0.00050213933,1.0728836e-06
0.9891414,0.0,2.9802322e-07,0.0,0.0,2.0325184e-05,0.0001116097,0.003240049,7.3313713e-06,0.00015255809
0.003751874,0.0,6.198883e-06,1.4990568e-05,4.7683716e-07,0.0007263422,0.0021237433,1.7881393e-07,0.9927227,0.00047788024
0.0,0.0,8.940697e-06,0.9999999,0.9992007,0.0002515316,0.00023496151,2.0861626e-07,1.5556812e-05,0.0
2.3841858e-07,0.0,3.2782555e-07,0.7714907,1.1920929e-07,5.0663948e-05,0.0010073185,7.95722e-06,0.999919,1.1920929e-07
7.1823597e-06,2.5331974e-06,3.33786e-06,9.23872e-07,8.7320805e-06,0.0034558773,0.99959815,1.66893e-05,0.0007415712,0.0011702776
0.00018957257,0.0,0.41142106,1.937151e-05,6.1690807e-06,0.00034603477,0.011347562,3.2663345e-05,0.9878057,6.464124e-05
0.0034338832,0.0,1.2665987e-05,8.940697e-08,8.940697e-07,2.104044e-05,0.0008226335,7.748604e-07,0.99864376,2.3841858e-07
6.556511e-07,0.2430869,0.00017404556,0.9958223,5.9604645e-07,0.0037791133,0.0021325946,0.0,0.9451422,9.357929e-06
0.00010216236,0.9471216,0.0069063604,6.636977e-05,3.0517578e-05,0.0007778406,0.0007621348,1.2218952e-06,0.010051191,0.041595608
